run_id,property_name,property_number,managed_by,source_file,reporting_period,line_item,coa,coa2,account_type,coa_confidence,coa_match_method,coa_review_required,month,year,period_date,amount,extracted_at
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Internet & Call Center (5220),Advertising & Marketing,Total Operating Expense,Expense,1.0,exact_approved,0,11,2025,2025-11-01,1638.42,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Internet & Call Center (5220),Advertising & Marketing,Total Operating Expense,Expense,1.0,exact_approved,0,12,2025,2025-12-01,1741.33,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Internet & Call Center (5220),Advertising & Marketing,Total Operating Expense,Expense,1.0,exact_approved,0,1,2026,2026-01-01,1635.51,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Internet & Call Center (5220),Advertising & Marketing,Total Operating Expense,Expense,1.0,exact_approved,0,2,2026,2026-02-01,1607.61,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,2,2025,2025-02-01,2727.49,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,3,2025,2025-03-01,2089.15,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,4,2025,2025-04-01,1916.01,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,5,2025,2025-05-01,1870.49,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,6,2025,2025-06-01,2025.87,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,7,2025,2025-07-01,3303.35,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,8,2025,2025-08-01,2576.38,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,9,2025,2025-09-01,1945.35,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,10,2025,2025-10-01,2379.73,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,11,2025,2025-11-01,1758.12,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,12,2025,2025-12-01,2138.23,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,1,2026,2026-01-01,1845.51,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Marketing,Advertising & Marketing,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,2,2026,2026-02-01,2069.91,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,2,2025,2025-02-01,1840.67,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,3,2025,2025-03-01,2410.79,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,4,2025,2025-04-01,2432.91,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,5,2025,2025-05-01,1553.18,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,6,2025,2025-06-01,1340.24,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,7,2025,2025-07-01,1615.09,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,8,2025,2025-08-01,2177.33,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,9,2025,2025-09-01,1464.73,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,10,2025,2025-10-01,1492.92,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,11,2025,2025-11-01,1396.39,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,12,2025,2025-12-01,1392.68,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,1,2026,2026-01-01,5915.62,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Electricity (5300),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,2,2026,2026-02-01,4021.04,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,2,2025,2025-02-01,99.3,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,3,2025,2025-03-01,76.55,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,4,2025,2025-04-01,106.52,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,5,2025,2025-05-01,41.76,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,6,2025,2025-06-01,71.46,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,7,2025,2025-07-01,154.79,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,8,2025,2025-08-01,888.83,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,9,2025,2025-09-01,51.86,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,10,2025,2025-10-01,55.67,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,11,2025,2025-11-01,50.05,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,12,2025,2025-12-01,51.22,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,1,2026,2026-01-01,50.78,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Telecom (5500),Telephone & Internet,Total Operating Expense,Expense,1.0,exact_approved,0,2,2026,2026-02-01,48.21,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,2,2025,2025-02-01,164.6,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,3,2025,2025-03-01,201.78,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,4,2025,2025-04-01,719.58,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,5,2025,2025-05-01,322.46,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,6,2025,2025-06-01,290.01,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,7,2025,2025-07-01,862.4,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,8,2025,2025-08-01,254.83,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,9,2025,2025-09-01,298.85,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,10,2025,2025-10-01,872.46,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,11,2025,2025-11-01,268.24,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,12,2025,2025-12-01,310.38,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,1,2026,2026-01-01,846.68,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Water & Sewer (5320),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,2,2026,2026-02-01,310.45,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,2,2025,2025-02-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,3,2025,2025-03-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,4,2025,2025-04-01,-100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,5,2025,2025-05-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,6,2025,2025-06-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,7,2025,2025-07-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,8,2025,2025-08-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,9,2025,2025-09-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,10,2025,2025-10-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,11,2025,2025-11-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,12,2025,2025-12-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,1,2026,2026-01-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Trash Removal (5610),Utilities,Total Operating Expense,Expense,1.0,exact_approved,0,2,2026,2026-02-01,0,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,2,2025,2025-02-01,2104.57,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,3,2025,2025-03-01,2689.12,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,4,2025,2025-04-01,3159.01,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,5,2025,2025-05-01,1917.4,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,6,2025,2025-06-01,1701.71,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,7,2025,2025-07-01,2632.28,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,8,2025,2025-08-01,3320.99,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,9,2025,2025-09-01,1815.44,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,10,2025,2025-10-01,2421.05,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,11,2025,2025-11-01,1714.68,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,12,2025,2025-12-01,1754.28,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,1,2026,2026-01-01,6813.08,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Utilities,Utilities,Total Operating Expense,EXR_Rollup,1.0,exact_approved,1,2,2026,2026-02-01,4379.7,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,2,2025,2025-02-01,71.49,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,3,2025,2025-03-01,47.05,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,4,2025,2025-04-01,13.23,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,5,2025,2025-05-01,60.64,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,6,2025,2025-06-01,23.43,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,7,2025,2025-07-01,108.23,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,8,2025,2025-08-01,22.75,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,9,2025,2025-09-01,173.53,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,10,2025,2025-10-01,184.61,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,11,2025,2025-11-01,115.26,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,12,2025,2025-12-01,13.23,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,1,2026,2026-01-01,99.27,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Office Supplies & Expense (5400),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,2,2026,2026-02-01,111.19,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Postage/Express Delivery (5410),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,2,2025,2025-02-01,44.15,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,Postage/Express Delivery (5410),Office Supplies,Total Operating Expense,Expense,1.0,exact_approved,0,3,2025,2025-03-01,54.25,2026-03-27T10:12:30.781650
